type,date(yyyyMMddHHmmss),author,message,latitude,longitude,location,date,message_text_length,message_num_words,message_max_word_length,message_avg_word_length,message_perc_special_chars,message_dist_from_mean_embed_all-mpnet-base-v2,message_outlier_score_ECOD_all-mpnet-base-v2,message_outlier_score_IForest_all-mpnet-base-v2
mbdata,20140123185310,katrina,just got called into the hospital - staffing up just in case #abilafire,,,,2014-01-23 18:53:10,71,13,10,4.538461538461538,0.028169014084507043,0.534305,1259.936514116669,-0.0330852570522388
mbdata,20140123185310,trollingsnark,Yup yup come right in. Time to take you in for reeducation.... I mean medical attention. #trustus,,,,2014-01-23 18:53:10,97,17,15,4.764705882352941,0.07216494845360824,0.42786855,1362.297961094544,-0.013377012579183112
mbdata,20140123185310,Viktor-E,"'Stand Up Speak Up"""" has been covered by other bands across the world. see a mix at Viktor-E.kronos/ourmusic/standupspeakup/world""""",,,,2014-01-23 18:53:10,131,18,47,6.333333333333333,0.08396946564885496,0.22055146,1485.8744129806319,0.0013910480195881147
mbdata,20140123185310,truthforcadau,"Viktor-E playing my favorite """"Stand up Speak up""""! #POKRallyinthepark""""",36.051,24.854,,2014-01-23 18:53:10,72,9,20,7.111111111111111,0.125,0.5390251,1256.4007905852927,-0.017399943696201403
mbdata,20140123185311,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,,2014-01-23 18:53:11,128,25,9,4.12,0.03125,0.40064234,1360.2288637624729,-0.012835202979374127
mbdata,20140123185311,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,,2014-01-23 18:53:11,77,13,11,4.923076923076923,0.05194805194805195,0.5751283,1210.7630942957044,-0.030918578060449953
mbdata,20140123185314,gardener4958,RT @GreyCatCollectibles where's all the people from upstairs?,,,,2014-01-23 18:53:14,61,8,20,6.75,0.04918032786885246,0.37628055,1356.6689256170607,-0.004436866666196859
mbdata,20140123185319,dtennent,"RT @OnlytheTruth MOAR FIRE! Really, thatz it?? pahetic",,,,2014-01-23 18:53:19,54,8,13,5.875,0.09259259259259259,0.5360449,1293.5877075291928,0.0010784945371792864
mbdata,20140123185319,soup4u,"RT @POK The crowd cheers as Viktor-E sings their hit """"Stand Up Speak Up""""""""",,,,2014-01-23 18:53:19,76,14,8,4.5,0.10526315789473684,0.4925632,1298.276608232245,-0.015322787314589414
mbdata,20140123185321,phantomagate,RT @AbilaFireDept ?,,,,2014-01-23 18:53:21,19,3,14,5.666666666666667,0.10526315789473684,0.447159,1306.0478876831207,-0.01504018766509957
mbdata,20140123185327,wiseWords,RT @AbilaPost Residents?continue making their way out of the apartment building unclear how many are still inside #AbilaPost,,,,2014-01-23 18:53:27,124,18,18,5.944444444444445,0.024193548387096774,0.53133583,1225.9641977754973,-0.03753201043044968
mbdata,20140123185327,farmboy,RT @AbilaPost Residents?continue making their way out of the apartment building unclear how many are still inside #AbilaPost,,,,2014-01-23 18:53:27,124,18,18,5.944444444444445,0.024193548387096774,0.53133583,1225.9641977754973,-0.03753201043044968
mbdata,20140123185327,luvMyPants,RT @AbilaPost Residents?continue making their way out of the apartment building unclear how many are still inside #AbilaPost,,,,2014-01-23 18:53:27,124,18,18,5.944444444444445,0.024193548387096774,0.53133583,1225.9641977754973,-0.03753201043044968
mbdata,20140123185328,muppiesRock,RT @KronosStar Firemen are helping evacuate the building. #KronosStar,,,,2014-01-23 18:53:28,69,9,11,6.777777777777778,0.043478260869565216,0.66667795,1186.7178714091742,-0.027518788546527673
mbdata,20140123185337,BlueVelvet,RT @AbilaPost firefighters have assisted several residents out of the building #AFD #heroes?#AbilaPost,,,,2014-01-23 18:53:37,102,13,18,6.923076923076923,0.049019607843137254,0.6060605,1225.9796254013227,-0.03224813985844677
mbdata,20140123185340,whiteprotein,"Gain over 1,000 followers a week by using: getem.kronos/followers #abilaFinest #followme",,,,2014-01-23 18:53:40,88,11,22,7.090909090909091,0.06818181818181818,0.35316214,1398.7066973835822,-0.018133369122545095
mbdata,20140123185340,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",,,,2014-01-23 18:53:40,124,20,10,5.2,0.06451612903225806,0.4361149,1328.751369333001,-0.01890694342711613
mbdata,20140123185402,siliconKing,RT @redisrad so many sirens,,,,2014-01-23 18:54:02,27,5,9,4.6,0.037037037037037035,0.49962163,1242.5898710456618,-0.010943263666247982
mbdata,20140123185407,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,,2014-01-23 18:54:07,42,6,11,6.0,0.07142857142857142,0.6303357,1200.3215173436142,-0.04230355499959221
mbdata,20140123185407,KronosQuoth,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally,,,,2014-01-23 18:54:07,87,15,11,4.8,0.04597701149425287,0.6056404,1197.1448262248227,-0.03698318871052508
mbdata,20140123185407,hotdrugs225,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,,2014-01-23 18:54:07,84,10,26,7.5,0.08333333333333333,0.34629247,1395.6597666437583,0.02303602731303722
mbdata,20140123185407,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,,,,2014-01-23 18:54:07,70,11,9,5.363636363636363,0.04285714285714286,0.5841666,1198.8893617884728,-0.045310538483681495
mbdata,20140123185425,brandonL,"RT @anaregents Viktor-e is playing """"stand up speak up"""" inspired by Ghandi very moving song""""",,,,2014-01-23 18:54:25,94,15,11,5.333333333333333,0.0851063829787234,0.41541383,1353.045691397002,0.005067017413539487
mbdata,20140123185427,brain448,RT @AbilaPost Residents?continue making their way out of the apartment building unclear how many are still inside #AbilaPost,,,,2014-01-23 18:54:27,124,18,18,5.944444444444445,0.024193548387096774,0.53133583,1225.9641977754973,-0.03753201043044968
mbdata,20140123185435,reggierockin776,You look different in this photo. pics.kronos/pics  #abila #pictures,,,,2014-01-23 18:54:35,68,9,16,6.555555555555555,0.07352941176470588,0.30340555,1448.5194881812201,-0.00184590365817211
mbdata,20140123185435,KronosQuoth,When you stop chasing the wrong things you give the right things a chance to catch you.  #POKRally #HI,,,,2014-01-23 18:54:35,102,19,9,4.368421052631579,0.029411764705882353,0.6193664,1181.4436510261173,-0.04337441772375511
mbdata,20140123185435,KronosQuoth,Challenges are what make life interesting and overcoming them is what makes life meaningful.  #KronosStar #POKRally,,,,2014-01-23 18:54:35,115,16,11,6.1875,0.02608695652173913,0.5886014,1197.004950252203,-0.035078752722237094
mbdata,20140123185435,Clevvah4Evah,I literally felt like blowing them up #POK #Rally #Grammar,,,,2014-01-23 18:54:35,58,10,9,4.9,0.05172413793103448,0.60359895,1235.029085619092,-0.03341718014402956
mbdata,20140123185457,KronosQuoth,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI,,,,2014-01-23 18:54:57,103,16,14,5.4375,0.038834951456310676,0.4994524,1271.3405185248407,-0.02623830195024568
mbdata,20140123185501,AbilaPost,paramedics on the scene treating evacuated residents of @dancingdolphin #AbilaPost #firstresponders,,,,2014-01-23 18:55:01,99,11,16,8.090909090909092,0.030303030303030304,0.6102985,1233.293170081986,-0.022148063492144543
mbdata,20140123185501,HomelandIlluminations,Ambulance arrived - no word on injuries. #HI,,,,2014-01-23 18:55:01,44,8,9,4.625,0.06818181818181818,0.47012988,1320.580791553118,-0.02940764790372824
mbdata,20140123185501,dangermice,Police are flooding the scene,36.059,24.894,,2014-01-23 18:55:01,29,5,8,5.0,0.0,0.34785444,1357.652949194761,-0.021365274067521645
mbdata,20140123185501,powercrystals,Traffic congestion in East Abila #abila,,,,2014-01-23 18:55:01,39,6,10,5.666666666666667,0.02564102564102564,0.4575916,1326.0419670246736,-0.02481005453408608
ccdata,20140123185501,,TRAFFIC STOP,,,N. Arbete St / N. Oddisseos St,2014-01-23 18:55:01,12,2,7,5.5,0.0,0.3416898,1305.4206899568726,-0.013592367090713375
mbdata,20140123185502,rrWine,RT @OnlytheTruth Dang! Missed one!,,,,2014-01-23 18:55:02,34,5,13,6.0,0.08823529411764706,0.39520678,1382.3498462754992,0.010054514058113029
mbdata,20140123185502,AbilaPost,An additional police unit has arrived blocking off Achilleos and Madeg #AbilaPost?,,,,2014-01-23 18:55:02,82,12,11,5.916666666666667,0.024390243902439025,0.6203425,1195.5618683533203,-0.038418348413340964
mbdata,20140123185502,HomelandIlluminations,Residents are being treated for smoke inhalation and minor injuries. #HI,,,,2014-01-23 18:55:02,72,11,10,5.636363636363637,0.027777777777777776,0.37020987,1383.8950127069565,-0.023288916190473963
mbdata,20140123185502,katrina,air quality awful tonight. whats going on???,,,,2014-01-23 18:55:02,44,7,8,5.428571428571429,0.09090909090909091,0.23319264,1491.8911737860003,0.004320964594354937
mbdata,20140123185502,AbilaAllFaith,Counseling is available for those in distress at Abila All-Faiths Church.,,,,2014-01-23 18:55:02,73,11,10,5.7272727272727275,0.0273972602739726,0.14707503,1529.0729413457002,0.01130732752009872
mbdata,20140123185503,HomelandIlluminations,Police have asked crowd to move away from scene. #HI,,,,2014-01-23 18:55:03,52,10,6,4.3,0.038461538461538464,0.535297,1282.8047007052182,-0.027336152208651265
mbdata,20140123185505,HomelandIlluminations,As a precaution fire officials have ordered nearby buildings evacuated. Police are going door to door to clear area. #HI,,,,2014-01-23 18:55:05,120,20,10,5.05,0.025,0.5456573,1260.7792826463929,-0.035696196898212296
mbdata,20140123185505,GreyCatCollectibles,They're making us get way back from the building --scared now.,,,,2014-01-23 18:55:05,62,11,8,4.7272727272727275,0.06451612903225806,0.42002434,1339.508532333049,-0.00839594511255759
mbdata,20140123185505,dangermice,Oh man they are evacuating the nearby buildings #abilafire,36.059,24.894,,2014-01-23 18:55:05,58,9,10,5.555555555555555,0.017241379310344827,0.5905267,1210.287149143547,-0.034979115176288045
mbdata,20140123185505,martaO,What is going on? I was smart enough to stay away from the #rallypark - thot everyone would be there,,,,2014-01-23 18:55:05,100,20,10,4.05,0.03,0.4240014,1339.6635352188432,-0.010490130324721514
mbdata,20140123185505,Viktor-E,Read what person inspired Bert to found Viktor-E: Viktor-E.kronos/theband/interviews,,,,2014-01-23 18:55:05,84,9,34,8.444444444444445,0.07142857142857142,0.23388693,1434.374428318432,-0.014719645816668736
mbdata,20140123185518,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,,2014-01-23 18:55:18,57,9,13,5.444444444444445,0.08771929824561403,0.54661345,1273.6076338243809,-0.029182027078816508
mbdata,20140123185518,KronosQuoth,"When in doubt, punt!  #KronosStar #POKRally",,,,2014-01-23 18:55:18,43,6,11,6.166666666666667,0.09302325581395349,0.5205146,1241.3184841549123,-0.03624658679452303
mbdata,20140123185519,rnbwBrite,RT @InternationalNews Flames are shooting from the windows on the second floor. #Abila #IntNews,,,,2014-01-23 18:55:19,95,14,18,5.857142857142857,0.042105263157894736,0.6063256,1195.9754736136583,-0.04360698971933419
mbdata,20140123185528,soup4u,RT @KronosStar Firemen are helping evacuate the building. #KronosStar,,,,2014-01-23 18:55:28,69,9,11,6.777777777777778,0.043478260869565216,0.66667795,1186.7178714091742,-0.027518788546527673
mbdata,20140123185539,KronosQuoth,Fortune sides with him who dares.  #POKRally #HI,,,,2014-01-23 18:55:39,48,8,9,5.0,0.0625,0.58394504,1204.658390735064,-0.04009401591488704
mbdata,20140123185600,dtennent,RT @AbilaFireDept Abila Fire Department fire truck #23 has arrived at Dancing Dolphin apartment #AFD,,,,2014-01-23 18:56:00,100,15,14,5.733333333333333,0.03,0.5735413,1212.9114243704782,-0.043837922105029015
mbdata,20140123185602,ninjabob,RT @HomelandIlluminations Residents are being treated for smoke inhalation and minor injuries. #HI,,,,2014-01-23 18:56:02,98,13,22,6.615384615384615,0.030612244897959183,0.53391004,1265.3302262541702,-0.03227248405429395
mbdata,20140123185602,KronosStar,Police and firemen have started to evacuate neighboring buildings. #KronosStar #DancingDolphinFire,,,,2014-01-23 18:56:02,98,11,19,8.0,0.030612244897959183,0.68569744,1161.1758028393856,-0.03334447930728224
mbdata,20140123185602,HomelandIlluminations,Building appears to lost. #HI,,,,2014-01-23 18:56:02,29,5,8,5.0,0.06896551724137931,0.53644323,1274.1529881630122,-0.015306063847932039
mbdata,20140123185602,trollingsnark,There we go. False flag operation entering stage 2.,,,,2014-01-23 18:56:02,51,9,9,4.777777777777778,0.0392156862745098,0.3509952,1361.5315452636896,-0.016658759047447735
mbdata,20140123185602,hazMore445,Restaurant opening soon- Dancing Bear   #schaber,,,,2014-01-23 18:56:02,48,6,10,6.833333333333333,0.041666666666666664,0.37768295,1377.3057528713534,-0.005084613575582209
mbdata,20140123185603,jaques,RT @HomelandIlluminations Police have asked crowd to move away from scene. #HI,,,,2014-01-23 18:56:03,78,12,22,5.583333333333333,0.038461538461538464,0.6062349,1230.667722206607,-0.04095801883865663
mbdata,20140123185603,sarajane,RT @HomelandIlluminations Police have asked crowd to move away from scene. #HI,,,,2014-01-23 18:56:03,78,12,22,5.583333333333333,0.038461538461538464,0.6062349,1230.667722206607,-0.04095801883865663
mbdata,20140123185603,microBanana,RT @HomelandIlluminations Police have asked crowd to move away from scene. #HI,,,,2014-01-23 18:56:03,78,12,22,5.583333333333333,0.038461538461538464,0.6062349,1230.667722206607,-0.04095801883865663
mbdata,20140123185608,KronosQuoth,Everything youve ever wanted is on the other side of fear.  #KronosStar #POKRally,,,,2014-01-23 18:56:08,81,13,11,5.230769230769231,0.037037037037037035,0.63213104,1189.6228615026835,-0.03132313856581603
mbdata,20140123185614,slamrjamr,RT @HomelandIlluminations Flames visible on 2nd floor. #HI,,,,2014-01-23 18:56:14,58,8,22,6.375,0.05172413793103448,0.60046387,1224.9794927213604,-0.034144686554737236
mbdata,20140123185619,slamrjamr,RT @InternationalNews Flames are shooting from the windows on the second floor. #Abila #IntNews,,,,2014-01-23 18:56:19,95,14,18,5.857142857142857,0.042105263157894736,0.6063256,1195.9754736136583,-0.04360698971933419
mbdata,20140123185619,rnbwBrite,RT @InternationalNews Flames are shooting from the windows on the second floor. #Abila #IntNews,,,,2014-01-23 18:56:19,95,14,18,5.857142857142857,0.042105263157894736,0.6063256,1195.9754736136583,-0.04360698971933419
mbdata,20140123185619,BlueVelvet,RT @InternationalNews Flames are shooting from the windows on the second floor. #Abila #IntNews,,,,2014-01-23 18:56:19,95,14,18,5.857142857142857,0.042105263157894736,0.6063256,1195.9754736136583,-0.04360698971933419
mbdata,20140123185619,soup4u,RT @AbilaPost third fire truck has arrived on the scene #AbilaPost,,,,2014-01-23 18:56:19,66,11,10,5.090909090909091,0.030303030303030304,0.62773436,1195.0289017097061,-0.03440482712532794
mbdata,20140123185627,gardener4958,RT @AbilaPost Residents?continue making their way out of the apartment building unclear how many are still inside #AbilaPost,,,,2014-01-23 18:56:27,124,18,18,5.944444444444445,0.024193548387096774,0.53133583,1225.9641977754973,-0.03753201043044968
mbdata,20140123185627,wireHead1122,RT @AbilaPost Residents?continue making their way out of the apartment building unclear how many are still inside #AbilaPost,,,,2014-01-23 18:56:27,124,18,18,5.944444444444445,0.024193548387096774,0.53133583,1225.9641977754973,-0.03753201043044968
mbdata,20140123185632,KronosQuoth,"Life is what we make it, always has been, always will be.  #KronosStar #POKRally",,,,2014-01-23 18:56:32,80,14,11,4.714285714285714,0.0625,0.54561037,1253.987950154265,-0.03234226613665542
mbdata,20140123185632,Clevvah4Evah,Dont loose your way in the dark going home #POK #Rally #Grammar,,,,2014-01-23 18:56:32,63,12,8,4.333333333333333,0.047619047619047616,0.5960477,1232.349801577962,-0.030659670566951736
mbdata,20140123185637,electricAvenue,RT @AbilaPost firefighters have assisted several residents out of the building #AFD #heroes?#AbilaPost,,,,2014-01-23 18:56:37,102,13,18,6.923076923076923,0.049019607843137254,0.6060605,1225.9796254013227,-0.03224813985844677
mbdata,20140123185637,dolls4sale,RT @AbilaPost firefighters have assisted several residents out of the building #AFD #heroes?#AbilaPost,,,,2014-01-23 18:56:37,102,13,18,6.923076923076923,0.049019607843137254,0.6060605,1225.9796254013227,-0.03224813985844677
mbdata,20140123185701,vetsRock,RT @AbilaPost paramedics on the scene treating evacuated residents of @dancingdolphin #AbilaPost #firstresponders,,,,2014-01-23 18:57:01,113,13,16,7.769230769230769,0.035398230088495575,0.6314833,1202.1099447624167,-0.03659568833914362
mbdata,20140123185701,dragonRider1,RT @HomelandIlluminations Ambulance arrived - no word on injuries. #HI,,,,2014-01-23 18:57:01,70,10,22,6.1,0.05714285714285714,0.55704224,1260.0218917323043,-0.03170567886784964
mbdata,20140123185701,dolls4sale,RT @HomelandIlluminations Ambulance arrived - no word on injuries. #HI,,,,2014-01-23 18:57:01,70,10,22,6.1,0.05714285714285714,0.55704224,1260.0218917323043,-0.03170567886784964
mbdata,20140123185701,KronosQuoth,"Life is what we make it, always has been, always will be.  #KronosStar #POKRally",,,,2014-01-23 18:57:01,80,14,11,4.714285714285714,0.0625,0.5456103,1255.1878110472558,-0.03234226613665542
mbdata,20140123185701,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,,,,2014-01-23 18:57:01,76,12,9,5.333333333333333,0.06578947368421052,0.56776416,1238.257671316051,-0.020547977259963213
mbdata,20140123185701,KronosQuoth,A real entrepreneur is somebody who has no safety net underneath them.  #POKRally #HI,,,,2014-01-23 18:57:01,85,14,12,5.071428571428571,0.03529411764705882,0.50284934,1260.4831574441364,-0.02769143673251001
mbdata,20140123185702,jaques,RT @HomelandIlluminations Building appears to lost. #HI,,,,2014-01-23 18:57:02,55,7,22,7.0,0.05454545454545454,0.58242613,1242.2483499104135,-0.011232806029404185
mbdata,20140123185703,courage4life,RT @HomelandIlluminations Police have asked crowd to move away from scene. #HI,,,,2014-01-23 18:57:03,78,12,22,5.583333333333333,0.038461538461538464,0.6062349,1230.667722206607,-0.04095801883865663
mbdata,20140123185705,muppiesRock,RT @HomelandIlluminations As a precaution fire officials have ordered nearby buildings evacuated. Police are going door to door to clear area. #HI,,,,2014-01-23 18:57:05,146,22,22,5.681818181818182,0.0273972602739726,0.6050619,1208.5184534501584,-0.030748222454359153
mbdata,20140123185705,luvMyPants,RT @HomelandIlluminations As a precaution fire officials have ordered nearby buildings evacuated. Police are going door to door to clear area. #HI,,,,2014-01-23 18:57:05,146,22,22,5.681818181818182,0.0273972602739726,0.6050619,1208.5184534501584,-0.030748222454359153
mbdata,20140123185710,lordWally,RT @trollingsnark Yup yup come right in. Time to take you in for reeducation.... I mean medical attention. #trustus,,,,2014-01-23 18:57:10,115,19,15,5.105263157894737,0.06956521739130435,0.50320977,1326.8816794328009,-0.011977189075317585
mbdata,20140123185713,AbilaPost,Evacuations of surrounding buildings have begun - if you are in the vicinity of Achilleos & Madeg please be safe #AbilaPost,,,,2014-01-23 18:57:13,123,21,11,4.904761904761905,0.024390243902439025,0.5990161,1209.766651672615,-0.024506911143264754
mbdata,20140123185713,trollingsnark,"We're with the government, we're here to help. #yeahright",,,,2014-01-23 18:57:13,57,9,11,5.444444444444445,0.08771929824561403,0.5589468,1256.2156830868867,-0.04049252266074632
mbdata,20140123185713,POK,Next up: closing remarks by Sylvia Marek.,,,,2014-01-23 18:57:13,41,7,7,5.0,0.04878048780487805,0.265333,1426.2142253702855,0.0012940774020737122
mbdata,20140123185725,whiteprotein,He who hesitates is lost! #KronosStar #POKRally,,,,2014-01-23 18:57:25,47,7,11,5.857142857142857,0.06382978723404255,0.67524755,1164.7486804461864,-0.037406468078841904
mbdata,20140123185725,Clevvah4Evah,Best seizure salad evvah #POK #Rally #Grammar,,,,2014-01-23 18:57:25,45,7,8,5.571428571428571,0.06666666666666667,0.47914952,1294.1216567191018,-0.010393720537515028
mbdata,20140123185756,KronosQuoth,Don't be afraid to give up the good to go for the great.  #POKRally #HI,,,,2014-01-23 18:57:56,71,15,9,3.7333333333333334,0.056338028169014086,0.5767827,1223.545190408503,-0.011791100765885576
mbdata,20140123185801,luvMyPants,RT @HomelandIlluminations Ambulance arrived - no word on injuries. #HI,,,,2014-01-23 18:58:01,70,10,22,6.1,0.05714285714285714,0.55704224,1260.0218917323043,-0.03170567886784964
mbdata,20140123185802,pinky,RT @HomelandIlluminations Residents are being treated for smoke inhalation and minor injuries. #HI,,,,2014-01-23 18:58:02,98,13,22,6.615384615384615,0.030612244897959183,0.53391004,1265.3302262541702,-0.03227248405429395
mbdata,20140123185805,vetsRock,RT @Viktor-E Read what person inspired Bert to found Viktor-E: Viktor-E.kronos/theband/interviews,,,,2014-01-23 18:58:05,97,11,34,7.909090909090909,0.08247422680412371,0.3363213,1360.1681800450217,-0.018795996845094587
mbdata,20140123185819,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,,2014-01-23 18:58:19,59,8,11,6.375,0.05084745762711865,0.6071705,1200.6962245899376,-0.035919980172998245
mbdata,20140123185846,NewsOnlineToday,Nearby residents being evacuated in Dancing Dolphin fire in Abila. #NewsOnline,,,,2014-01-23 18:58:46,78,11,11,6.181818181818182,0.02564102564102564,0.48359445,1290.2618000301595,-0.019398599869531963
mbdata,20140123185846,SaveOurWildlands,Renewable energy and sustainable business is our future: SOW.kronos/whoweare,,,,2014-01-23 18:58:46,76,9,19,7.555555555555555,0.039473684210526314,0.21413296,1467.030394895848,0.0007538013079559369
mbdata,20140123185850,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",,,,2014-01-23 18:58:50,113,20,11,4.65,0.05309734513274336,0.56870043,1273.319595950045,-0.013397533373952775
mbdata,20140123185850,maskedWoman101,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingFired,,,,2014-01-23 18:58:50,87,10,24,7.8,0.034482758620689655,0.43592957,1305.6465339779777,-0.03402913330723589
mbdata,20140123185850,KronosQuoth,"In my experience, there is only one motivation, and that is desire. No reasons or principle contain it or stand against it.  #POKRally #HI",,,,2014-01-23 18:58:50,138,24,11,4.75,0.043478260869565216,0.2989095,1399.3521327897192,-0.019109472046646925
mbdata,20140123185901,jgrobannne,RT @AbilaPost paramedics on the scene treating evacuated residents of @dancingdolphin #AbilaPost #firstresponders,,,,2014-01-23 18:59:01,113,13,16,7.769230769230769,0.035398230088495575,0.6314833,1202.1099447624167,-0.03659568833914362
mbdata,20140123185901,KronosStar,Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 18:59:01,106,13,19,7.230769230769231,0.02830188679245283,0.5707836,1235.6402785512241,-0.032630222469673065
mbdata,20140123185901,HomelandIlluminations,A resident may be trapped on upper floor. #HI,,,,2014-01-23 18:59:01,45,9,8,4.111111111111111,0.044444444444444446,0.42631346,1319.1551829978084,-0.0102026560258911
mbdata,20140123185901,GreyCatCollectibles,Where did all these people come from? #worstblockpartyever,,,,2014-01-23 18:59:01,58,8,20,6.375,0.034482758620689655,0.42925268,1345.5111966486597,-0.006228390883013468
mbdata,20140123185901,POK,Sylvia thanks all the speakers and the band,,,,2014-01-23 18:59:01,43,8,8,4.5,0.0,0.22328727,1469.744749516312,0.008422255317025562
mbdata,20140123185903,brain448,RT @HomelandIlluminations Police have asked crowd to move away from scene. #HI,,,,2014-01-23 18:59:03,78,12,22,5.583333333333333,0.038461538461538464,0.6062349,1230.667722206607,-0.04095801883865663
mbdata,20140123185913,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,,2014-01-23 18:59:13,66,10,10,5.7,0.045454545454545456,0.49450713,1286.2043343563428,-0.03214382890965517
mbdata,20140123185913,KronosQuoth,"Dreaming, after all, is a form of planning.  #KronosStar #POKRally",,,,2014-01-23 18:59:13,66,10,11,5.6,0.07575757575757576,0.51639223,1255.8903822047507,-0.037962613929065636
mbdata,20140123185933,reggierockin776,Have you heard millions of people are making $5k+/Mo from home? heres how...workAthome.kronos/scam #kronos #abilajobs,,,,2014-01-23 18:59:33,117,15,28,6.866666666666666,0.09401709401709402,0.28342068,1458.2734757444598,0.0052815031702249104
mbdata,20140123185934,HomelandIlluminations,Firemen report they are rescuing one resident trapped on upper floor. #HI,,,,2014-01-23 18:59:34,73,12,8,5.166666666666667,0.0273972602739726,0.423095,1334.8176872281517,-0.023672042402345328
mbdata,20140123185946,sithLordJames,RT @NewsOnlineToday Nearby residents being evacuated in Dancing Dolphin fire in Abila. #NewsOnline,,,,2014-01-23 18:59:46,98,13,16,6.615384615384615,0.030612244897959183,0.58673334,1205.394747122383,-0.0431766880231495
mbdata,20140123185954,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,,2014-01-23 18:59:54,74,12,8,5.25,0.05405405405405406,0.34723496,1402.2404541920819,0.004582257715875837
mbdata,20140123185954,KronosQuoth,The distance between insanity and genius is measured only by success.  #POKRally #HI,,,,2014-01-23 18:59:54,84,13,9,5.461538461538462,0.03571428571428571,0.5017233,1251.090248521588,-0.030790387166004518
mbdata,20140123185954,KronosQuoth,The secret of the universe depends on intrinsic timelessness #POKRally #HI,,,,2014-01-23 18:59:54,74,11,12,5.818181818181818,0.02702702702702703,0.44561595,1333.0490621356898,-0.030346145930963075
mbdata,20140123185954,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",,,,2014-01-23 18:59:54,128,22,9,4.818181818181818,0.0546875,0.4390179,1298.4500228240645,-0.032833565951847776
mbdata,20140123190000,InternationalNews,Injuries at the Dancing Dolphin Fire #abila #IntNews,,,,2014-01-23 19:00:00,52,8,8,5.625,0.038461538461538464,0.44615287,1330.035281291916,-0.013752802375602058
mbdata,20140123190000,HomelandIlluminations,Residents report no one lived on floors 4-6. #HI,,,,2014-01-23 19:00:00,48,9,9,4.444444444444445,0.0625,0.29352614,1388.996739247636,-0.007860970427525982
mbdata,20140123190000,GreyCatCollectibles,hear comes some folks from 3 - AFD carrying Marta out the building. #afdheros,,,,2014-01-23 19:00:00,77,14,9,4.571428571428571,0.03896103896103896,0.49517122,1291.4972723941692,-0.02953885575153753
mbdata,20140123190000,dangermice,Someone just got rescued and looks really bad  #abilafire,36.059,24.894,,2014-01-23 19:00:00,57,9,10,5.333333333333333,0.017543859649122806,0.5879718,1239.0130938199911,-0.03376112097281614
mbdata,20140123190000,ourcountryourrights,Viktor-e playing for the next hour courtesy of the POK #POK,,,,2014-01-23 19:00:00,59,11,8,4.454545454545454,0.03389830508474576,0.50108856,1298.7842346422974,-0.014296742778862115
mbdata,20140123190001,brandonL,RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 19:00:01,121,15,19,7.133333333333334,0.03305785123966942,0.62641346,1192.503866622867,-0.039792076424395584
mbdata,20140123190001,electricAvenue,RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 19:00:01,121,15,19,7.133333333333334,0.03305785123966942,0.62641346,1192.503866622867,-0.039792076424395584
mbdata,20140123190001,brandonL,RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 19:00:01,121,15,19,7.133333333333334,0.03305785123966942,0.62641346,1192.503866622867,-0.039792076424395584
mbdata,20140123190001,courage4life,RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 19:00:01,121,15,19,7.133333333333334,0.03305785123966942,0.62641346,1192.503866622867,-0.039792076424395584
mbdata,20140123190001,brain448,RT @HomelandIlluminations A resident may be trapped on upper floor. #HI,,,,2014-01-23 19:00:01,71,11,22,5.545454545454546,0.04225352112676056,0.58697546,1239.5817394708956,-0.03339196677333778
mbdata,20140123190001,sarajane,RT @HomelandIlluminations A resident may be trapped on upper floor. #HI,,,,2014-01-23 19:00:01,71,11,22,5.545454545454546,0.04225352112676056,0.58697546,1239.5817394708956,-0.03339196677333778
